payment_id,order_id,payment_date,payment_status
17255,22255,12/08/2022,Payment Successed
17256,22256,19/10/2024,Payment Failed
17257,22257,30/01/2024,Payment Failed
17258,22258,06/01/2024,Payment Successed
17259,22259,12/07/2024,Payment Successed
17260,22260,06/05/2024,Payment Successed
17261,22261,04/04/2021,Payment Successed
17262,22262,01/02/2024,Refunded
17263,22263,29/08/2024,Payment Successed
17264,22264,16/12/2022,Payment Successed
17265,22265,19/03/2023,Payment Successed
17266,22266,18/11/2020,Payment Successed
17267,22267,15/12/2021,Payment Successed
17268,22268,28/11/2021,Payment Successed
17269,22269,27/04/2020,Payment Successed
17270,22270,26/06/2020,Payment Successed
17271,22271,01/10/2020,Payment Failed
17272,22272,01/06/2020,Refunded
17273,22273,24/04/2023,Payment Failed
17274,22274,14/11/2021,Payment Successed
17275,22275,16/05/2021,Payment Successed
17276,22276,27/06/2021,Payment Successed
17277,22277,11/08/2022,Refunded
17278,22278,05/07/2020,Payment Failed
17279,22279,06/06/2023,Payment Successed
17280,22280,23/04/2022,Payment Failed
17281,22281,30/05/2024,Payment Successed
17282,22282,11/03/2020,Payment Successed
17283,22283,27/02/2021,Refunded
17284,22284,04/02/2023,Payment Successed
17285,22285,05/02/2023,Payment Failed
17286,22286,16/01/2022,Refunded
17287,22287,31/12/2022,Payment Successed
17288,22288,03/05/2023,Payment Successed
17289,22289,24/09/2020,Payment Successed
17290,22290,18/01/2023,Payment Successed
17291,22291,23/12/2021,Payment Successed
17292,22292,18/07/2022,Payment Successed
17293,22293,09/09/2024,Payment Successed
17294,22294,17/01/2020,Payment Successed
17295,22295,17/09/2020,Payment Successed
17296,22296,30/04/2024,Payment Successed
17297,22297,17/07/2021,Payment Successed
17298,22298,22/09/2023,Payment Successed
17299,22299,24/11/2020,Payment Failed
17300,22300,19/02/2024,Payment Successed
17301,22301,04/09/2022,Payment Successed
17302,22302,18/10/2024,Payment Successed
17303,22303,15/02/2020,Payment Failed
17304,22304,31/05/2022,Payment Successed
17305,22305,17/01/2020,Payment Successed
17306,22306,19/05/2024,Payment Successed
17307,22307,25/09/2024,Payment Successed
17308,22308,20/08/2024,Payment Successed
17309,22309,29/09/2020,Payment Successed
17310,22310,27/07/2020,Payment Successed
17311,22311,30/08/2021,Refunded
17312,22312,08/11/2023,Payment Successed
17313,22313,24/01/2024,Payment Successed
17314,22314,13/11/2024,Payment Successed
17315,22315,22/08/2023,Payment Successed
17316,22316,25/09/2024,Payment Failed
17317,22317,11/04/2020,Payment Successed
17318,22318,18/07/2020,Payment Failed
17319,22319,01/05/2021,Payment Successed
17320,22320,11/06/2023,Payment Successed
17321,22321,10/10/2024,Payment Failed
17322,22322,30/06/2024,Payment Successed
17323,22323,16/02/2020,Payment Failed
17324,22324,17/01/2020,Payment Failed
17325,22325,29/01/2024,Payment Successed
17326,22326,22/05/2021,Payment Successed
17327,22327,13/04/2020,Payment Successed
17328,22328,16/10/2024,Payment Failed
17329,22329,25/08/2023,Payment Successed
17330,22330,19/09/2022,Payment Successed
17331,22331,12/11/2020,Payment Successed
17332,22332,05/03/2020,Payment Successed
17333,22333,02/06/2020,Payment Successed
17334,22334,01/04/2022,Payment Successed
17335,22335,08/04/2024,Refunded
17336,22336,17/08/2022,Payment Failed
17337,22337,25/09/2021,Payment Successed
17338,22338,28/06/2021,Payment Failed
17339,22339,31/01/2021,Payment Successed
17340,22340,14/08/2024,Payment Successed
17341,22341,15/08/2022,Payment Successed
17342,22342,04/04/2020,Payment Successed
17343,22343,13/02/2020,Payment Successed
17344,22344,26/10/2021,Payment Successed
17345,22345,15/10/2022,Payment Successed
17346,22346,04/12/2024,Payment Successed
17347,22347,17/05/2020,Payment Successed
17348,22348,21/12/2022,Payment Successed
17349,22349,20/02/2023,Payment Successed
17350,22350,24/08/2021,Payment Successed
17351,22351,20/08/2024,Payment Successed
17352,22352,18/12/2022,Refunded
17353,22353,14/06/2021,Payment Successed
17354,22354,10/07/2021,Payment Successed
17355,22355,09/11/2022,Payment Successed
17356,22356,22/07/2020,Payment Successed
17357,22357,08/09/2023,Payment Successed
17358,22358,03/04/2020,Payment Successed
17359,22359,29/03/2020,Payment Successed
17360,22360,11/03/2021,Payment Successed
17361,22361,22/07/2021,Payment Successed
17362,22362,25/07/2021,Payment Successed
17363,22363,25/03/2023,Payment Successed
17364,22364,15/09/2021,Payment Successed
17365,22365,10/08/2024,Payment Successed
17366,22366,09/11/2023,Payment Successed
17367,22367,05/08/2022,Payment Successed
17368,22368,04/12/2023,Payment Failed
17369,22369,12/11/2020,Payment Successed
17370,22370,26/02/2022,Payment Successed
17371,22371,06/06/2020,Payment Successed
17372,22372,05/11/2024,Payment Successed
17373,22373,12/06/2023,Payment Successed
17374,22374,21/10/2020,Payment Successed
17375,22375,03/04/2021,Payment Successed
17376,22376,19/11/2024,Payment Successed
17377,22377,10/09/2021,Payment Successed
17378,22378,16/02/2021,Payment Successed
17379,22379,06/01/2024,Payment Successed
17380,22380,07/01/2023,Payment Successed
17381,22381,19/04/2021,Payment Successed
17382,22382,31/05/2022,Payment Successed
17383,22383,29/03/2024,Payment Successed
17384,22384,28/03/2023,Payment Successed
17385,22385,04/09/2024,Payment Failed
17386,22386,16/01/2021,Payment Successed
17387,22387,25/04/2023,Payment Successed
17388,22388,29/01/2024,Payment Successed
17389,22389,27/04/2020,Payment Successed
17390,22390,31/01/2023,Payment Successed
17391,22391,15/05/2020,Payment Successed
17392,22392,22/09/2022,Payment Failed
17393,22393,29/12/2023,Payment Successed
17394,22394,31/08/2023,Payment Successed
17395,22395,20/04/2022,Payment Successed
17396,22396,30/06/2023,Payment Failed
17397,22397,01/08/2020,Payment Successed
17398,22398,07/04/2022,Payment Successed
17399,22399,09/10/2020,Payment Successed
17400,22400,23/02/2024,Payment Successed
17401,22401,02/05/2022,Payment Successed
17402,22402,07/10/2021,Payment Failed
17403,22403,16/11/2023,Payment Failed
17404,22404,11/09/2020,Payment Successed
17405,22405,28/01/2023,Payment Successed
17406,22406,09/12/2023,Payment Successed
17407,22407,31/03/2020,Payment Successed
17408,22408,24/08/2022,Payment Failed
17409,22409,20/11/2024,Payment Successed
17410,22410,25/09/2024,Payment Successed
17411,22411,08/11/2020,Payment Successed
17412,22412,26/12/2023,Payment Successed
17413,22413,07/10/2024,Payment Failed
17414,22414,09/11/2022,Payment Successed
17415,22415,03/02/2021,Payment Successed
17416,22416,08/06/2020,Payment Successed
17417,22417,15/01/2020,Payment Successed
17418,22418,02/05/2024,Payment Successed
17419,22419,26/01/2021,Payment Successed
17420,22420,31/10/2024,Payment Successed
17421,22421,02/07/2024,Payment Successed
17422,22422,30/05/2022,Payment Successed
17423,22423,06/01/2024,Refunded
17424,22424,10/03/2024,Payment Successed
17425,22425,10/09/2021,Payment Successed
17426,22426,12/10/2020,Payment Successed
17427,22427,22/11/2023,Payment Successed
17428,22428,19/09/2023,Payment Successed
17429,22429,02/10/2022,Payment Successed
17430,22430,24/12/2022,Payment Successed
17431,22431,25/09/2022,Payment Successed
17432,22432,30/11/2020,Payment Successed
17433,22433,15/02/2024,Payment Successed
17434,22434,27/02/2024,Refunded
17435,22435,12/06/2022,Payment Successed
17436,22436,31/03/2022,Refunded
17437,22437,10/09/2023,Payment Successed
17438,22438,09/03/2024,Payment Failed
17439,22439,29/11/2023,Payment Successed
17440,22440,15/09/2021,Payment Successed
17441,22441,04/01/2024,Payment Successed
17442,22442,26/07/2020,Payment Successed
17443,22443,12/02/2023,Payment Successed
17444,22444,18/07/2023,Payment Successed
17445,22445,11/09/2022,Payment Successed
17446,22446,14/02/2021,Payment Successed
17447,22447,22/07/2020,Payment Successed
17448,22448,08/11/2020,Payment Successed
17449,22449,27/04/2020,Payment Successed
17450,22450,20/05/2020,Payment Successed
17451,22451,23/03/2022,Payment Successed
17452,22452,10/03/2022,Payment Failed
17453,22453,27/11/2024,Refunded
17454,22454,15/02/2024,Payment Successed
17455,22455,02/01/2024,Payment Failed
17456,22456,17/04/2022,Payment Successed
17457,22457,25/11/2024,Payment Successed
17458,22458,25/05/2021,Payment Successed
17459,22459,03/07/2022,Payment Successed
17460,22460,07/09/2020,Payment Failed
17461,22461,23/01/2024,Payment Successed
17462,22462,13/05/2023,Payment Successed
17463,22463,06/04/2024,Payment Successed
17464,22464,15/02/2024,Payment Successed
17465,22465,20/06/2022,Payment Successed
17466,22466,06/01/2023,Payment Successed
17467,22467,14/09/2022,Payment Successed
17468,22468,23/05/2023,Payment Successed
17469,22469,26/06/2023,Payment Successed
17470,22470,12/08/2020,Payment Successed
17471,22471,25/02/2022,Payment Failed
17472,22472,08/04/2021,Payment Successed
17473,22473,23/03/2024,Payment Successed
17474,22474,25/09/2021,Payment Successed
17475,22475,28/07/2022,Payment Successed
17476,22476,13/01/2022,Payment Successed
17477,22477,01/01/2022,Payment Successed
17478,22478,20/06/2023,Payment Successed
17479,22479,16/05/2023,Payment Successed
17480,22480,10/05/2020,Payment Successed
17481,22481,17/12/2020,Payment Successed
17482,22482,23/07/2020,Refunded
17483,22483,12/02/2023,Payment Failed
17484,22484,25/08/2024,Payment Successed
17485,22485,09/09/2021,Payment Successed
17486,22486,31/03/2023,Payment Successed
17487,22487,29/08/2023,Payment Successed
17488,22488,20/10/2020,Payment Successed
17489,22489,15/10/2021,Payment Successed
17490,22490,26/11/2024,Payment Successed
17491,22491,08/11/2024,Payment Successed
17492,22492,07/04/2023,Payment Successed
17493,22493,22/03/2024,Payment Successed
17494,22494,03/11/2022,Payment Successed
17495,22495,10/09/2020,Payment Successed
17496,22496,26/07/2024,Payment Failed
17497,22497,22/01/2022,Payment Successed
17498,22498,18/06/2020,Payment Successed
17499,22499,15/04/2023,Payment Successed
17500,22500,08/01/2023,Payment Successed
17501,22501,06/11/2023,Payment Successed
17502,22502,26/06/2021,Payment Successed
17503,22503,02/07/2020,Payment Successed
17504,22504,27/04/2022,Payment Successed
17505,22505,20/01/2020,Payment Successed
17506,22506,22/09/2021,Refunded
17507,22507,27/05/2021,Payment Successed
17508,22508,28/02/2021,Refunded
17509,22509,11/06/2022,Payment Successed
17510,22510,02/09/2023,Payment Successed
17511,22511,08/09/2020,Payment Failed
17512,22512,16/05/2020,Payment Successed
17513,22513,22/02/2023,Payment Successed
17514,22514,23/11/2020,Payment Successed
17515,22515,22/01/2021,Payment Failed
17516,22516,23/05/2021,Payment Successed
17517,22517,28/02/2020,Payment Successed
17518,22518,30/03/2023,Payment Failed
17519,22519,28/07/2021,Payment Successed
17520,22520,29/11/2020,Payment Successed
17521,22521,27/08/2020,Payment Successed
17522,22522,29/02/2024,Payment Successed
17523,22523,07/01/2024,Payment Successed
17524,22524,26/11/2024,Payment Successed
17525,22525,08/04/2020,Payment Successed
17526,22526,04/11/2024,Payment Successed
17527,22527,30/10/2021,Payment Successed
17528,22528,11/09/2022,Payment Successed
17529,22529,02/12/2024,Payment Successed
17530,22530,01/04/2022,Payment Successed
17531,22531,06/06/2023,Payment Successed
17532,22532,24/06/2021,Refunded
17533,22533,15/04/2021,Payment Successed
17534,22534,05/12/2024,Payment Successed
17535,22535,19/07/2021,Payment Successed
17536,22536,04/05/2021,Payment Successed
17537,22537,23/09/2020,Payment Successed
17538,22538,05/01/2023,Payment Successed
17539,22539,20/03/2023,Payment Successed
17540,22540,07/05/2023,Payment Failed
17541,22541,03/04/2024,Payment Successed
17542,22542,21/03/2023,Payment Failed
17543,22543,06/03/2022,Payment Successed
17544,22544,16/11/2021,Payment Failed
17545,22545,24/03/2023,Payment Successed
17546,22546,24/06/2023,Payment Successed
17547,22547,10/04/2024,Payment Successed
17548,22548,07/06/2024,Payment Successed
17549,22549,25/09/2024,Payment Successed
17550,22550,29/10/2021,Payment Failed
17551,22551,20/02/2023,Payment Successed
17552,22552,04/08/2020,Payment Successed
17553,22553,08/03/2023,Payment Failed
17554,22554,23/11/2024,Payment Failed
17555,22555,29/03/2022,Payment Failed
17556,22556,28/11/2024,Payment Failed
17557,22557,13/01/2024,Payment Failed
17558,22558,14/10/2024,Payment Successed
17559,22559,03/04/2024,Payment Successed
17560,22560,28/08/2023,Payment Failed
17561,22561,27/04/2022,Payment Failed
17562,22562,26/05/2023,Payment Successed
17563,22563,16/12/2024,Payment Successed
17564,22564,24/03/2022,Payment Successed
17565,22565,15/06/2021,Payment Failed
17566,22566,18/03/2022,Payment Successed
17567,22567,18/03/2020,Refunded
17568,22568,26/08/2023,Payment Successed
17569,22569,08/04/2023,Payment Successed
17570,22570,24/09/2020,Payment Successed
17571,22571,17/03/2021,Refunded
17572,22572,23/05/2022,Payment Successed
17573,22573,24/06/2022,Payment Successed
17574,22574,26/10/2024,Payment Successed
17575,22575,16/02/2021,Payment Successed
17576,22576,24/08/2020,Payment Successed
17577,22577,23/06/2022,Payment Failed
17578,22578,13/06/2021,Payment Failed
17579,22579,06/12/2023,Payment Failed
17580,22580,27/10/2023,Payment Successed
17581,22581,20/04/2024,Payment Successed
17582,22582,10/02/2021,Payment Successed
17583,22583,01/01/2025,Payment Successed
17584,22584,06/06/2024,Payment Successed
17585,22585,16/03/2020,Payment Successed
17586,22586,19/01/2021,Payment Successed
17587,22587,07/02/2023,Payment Successed
17588,22588,13/09/2020,Payment Failed
17589,22589,08/01/2023,Payment Successed
17590,22590,09/10/2021,Payment Successed
17591,22591,12/11/2020,Payment Successed
17592,22592,23/09/2022,Payment Successed
17593,22593,18/09/2023,Payment Successed
17594,22594,14/01/2023,Payment Successed
17595,22595,18/12/2023,Payment Successed
17596,22596,14/05/2022,Payment Successed
17597,22597,17/07/2022,Payment Successed
17598,22598,20/03/2022,Payment Successed
17599,22599,09/10/2023,Payment Successed
17600,22600,12/05/2021,Payment Successed
17601,22601,30/03/2022,Payment Successed
17602,22602,02/05/2021,Payment Successed
17603,22603,29/12/2022,Refunded
17604,22604,05/03/2024,Payment Successed
17605,22605,05/01/2024,Payment Successed
17606,22606,07/12/2024,Payment Successed
17607,22607,18/05/2021,Payment Successed
17608,22608,12/06/2022,Payment Successed
17609,22609,30/06/2023,Payment Successed
17610,22610,05/12/2020,Payment Successed
17611,22611,25/05/2024,Payment Successed
17612,22612,11/12/2021,Payment Successed
17613,22613,17/06/2022,Payment Successed
17614,22614,13/04/2021,Payment Successed
17615,22615,24/04/2020,Payment Successed
17616,22616,16/12/2022,Payment Successed
17617,22617,11/10/2022,Payment Successed
17618,22618,10/02/2020,Refunded
17619,22619,15/06/2022,Payment Successed
17620,22620,06/02/2022,Payment Successed
17621,22621,17/11/2023,Payment Successed
17622,22622,29/05/2021,Payment Failed
17623,22623,03/06/2023,Payment Successed
17624,22624,29/07/2020,Payment Successed
17625,22625,01/05/2022,Payment Successed
17626,22626,23/09/2021,Payment Successed
17627,22627,15/05/2023,Payment Successed
17628,22628,05/02/2022,Payment Successed
17629,22629,05/01/2023,Payment Successed
17630,22630,28/01/2024,Payment Failed
17631,22631,03/12/2023,Payment Successed
17632,22632,12/04/2021,Payment Failed
17633,22633,29/04/2020,Payment Failed
17634,22634,20/01/2021,Payment Successed
17635,22635,26/03/2020,Payment Successed
17636,22636,15/10/2022,Payment Successed
17637,22637,22/05/2021,Payment Successed
17638,22638,23/02/2021,Payment Successed
17639,22639,15/10/2023,Refunded
17640,22640,04/02/2023,Payment Successed
17641,22641,14/01/2023,Payment Successed
17642,22642,16/08/2021,Payment Failed
17643,22643,14/09/2022,Payment Failed
17644,22644,29/10/2024,Refunded
17645,22645,11/03/2022,Payment Successed
17646,22646,09/04/2021,Payment Successed
17647,22647,05/04/2021,Payment Successed
17648,22648,26/03/2023,Payment Successed
17649,22649,18/04/2021,Payment Successed
17650,22650,06/08/2022,Payment Successed
17651,22651,29/10/2021,Refunded
17652,22652,10/06/2021,Payment Successed
17653,22653,12/07/2023,Payment Successed
17654,22654,16/02/2023,Payment Successed
17655,22655,26/06/2024,Payment Successed
17656,22656,31/07/2022,Payment Successed
17657,22657,23/02/2021,Payment Successed
17658,22658,20/12/2022,Payment Successed
17659,22659,19/02/2022,Payment Successed
17660,22660,08/12/2023,Payment Failed
17661,22661,29/03/2020,Payment Successed
17662,22662,08/09/2024,Payment Successed
17663,22663,23/03/2022,Refunded
17664,22664,08/09/2020,Payment Successed
17665,22665,08/12/2020,Payment Successed
17666,22666,23/03/2023,Payment Successed
17667,22667,09/11/2024,Payment Successed
17668,22668,07/02/2022,Payment Successed
17669,22669,15/02/2021,Payment Successed
17670,22670,04/11/2021,Payment Successed
17671,22671,19/02/2021,Payment Successed
17672,22672,19/06/2022,Payment Failed
17673,22673,23/03/2021,Payment Successed
17674,22674,27/05/2024,Payment Successed
17675,22675,04/07/2023,Payment Successed
17676,22676,01/07/2020,Payment Successed
